series_id,industry,year,month,employment
CES1000000001,Mining and logging,1980,11,1113.0
CES1000000001,Mining and logging,1980,12,1127.0
CES1000000001,Mining and logging,1981,1,1139.0
CES1000000001,Mining and logging,1981,2,1148.0
CES1000000001,Mining and logging,1981,3,1160.0
CES1000000001,Mining and logging,1981,4,1026.0
CES1000000001,Mining and logging,1981,5,1039.0
CES1000000001,Mining and logging,1981,6,1190.0
CES1000000001,Mining and logging,1981,7,1218.0
CES1000000001,Mining and logging,1981,8,1232.0
CES1000000001,Mining and logging,1981,9,1244.0
CES1000000001,Mining and logging,1981,10,1247.0
CES1000000001,Mining and logging,1981,11,1257.0
CES1000000001,Mining and logging,1981,12,1256.0
CES1000000001,Mining and logging,1982,1,1246.0
CES1000000001,Mining and logging,1982,2,1249.0
CES1000000001,Mining and logging,1982,3,1249.0
CES1000000001,Mining and logging,1982,4,1230.0
CES1000000001,Mining and logging,1982,5,1204.0
CES1000000001,Mining and logging,1982,6,1183.0
CES1000000001,Mining and logging,1982,7,1155.0
CES1000000001,Mining and logging,1982,8,1131.0
CES1000000001,Mining and logging,1982,9,1110.0
CES1000000001,Mining and logging,1982,10,1086.0
CES1000000001,Mining and logging,1982,11,1067.0
CES1000000001,Mining and logging,1982,12,1050.0
CES1000000001,Mining and logging,1983,1,1031.0
CES1000000001,Mining and logging,1983,2,1006.0
CES1000000001,Mining and logging,1983,3,996.0
CES1000000001,Mining and logging,1983,4,987.0
CES1000000001,Mining and logging,1983,5,984.0
CES1000000001,Mining and logging,1983,6,983.0
CES1000000001,Mining and logging,1983,7,989.0
CES1000000001,Mining and logging,1983,8,989.0
CES1000000001,Mining and logging,1983,9,988.0
CES1000000001,Mining and logging,1983,10,1001.0
CES1000000001,Mining and logging,1983,11,1002.0
CES1000000001,Mining and logging,1983,12,1004.0
CES1000000001,Mining and logging,1984,1,1007.0
CES1000000001,Mining and logging,1984,2,1008.0
CES1000000001,Mining and logging,1984,3,1010.0
CES1000000001,Mining and logging,1984,4,1010.0
CES1000000001,Mining and logging,1984,5,1017.0
CES1000000001,Mining and logging,1984,6,1023.0
CES1000000001,Mining and logging,1984,7,1024.0
CES1000000001,Mining and logging,1984,8,1027.0
CES1000000001,Mining and logging,1984,9,1022.0
CES1000000001,Mining and logging,1984,10,1012.0
CES1000000001,Mining and logging,1984,11,1006.0
CES1000000001,Mining and logging,1984,12,998.0
CES1000000001,Mining and logging,1985,1,995.0
CES1000000001,Mining and logging,1985,2,993.0
CES1000000001,Mining and logging,1985,3,992.0
CES1000000001,Mining and logging,1985,4,994.0
CES1000000001,Mining and logging,1985,5,990.0
CES1000000001,Mining and logging,1985,6,984.0
CES1000000001,Mining and logging,1985,7,974.0
CES1000000001,Mining and logging,1985,8,967.0
CES1000000001,Mining and logging,1985,9,958.0
CES1000000001,Mining and logging,1985,10,953.0
CES1000000001,Mining and logging,1985,11,944.0
CES1000000001,Mining and logging,1985,12,938.0
CES1000000001,Mining and logging,1986,1,936.0
CES1000000001,Mining and logging,1986,2,918.0
CES1000000001,Mining and logging,1986,3,890.0
CES1000000001,Mining and logging,1986,4,861.0
CES1000000001,Mining and logging,1986,5,832.0
CES1000000001,Mining and logging,1986,6,816.0
CES1000000001,Mining and logging,1986,7,808.0
CES1000000001,Mining and logging,1986,8,793.0
CES1000000001,Mining and logging,1986,9,779.0
CES1000000001,Mining and logging,1986,10,777.0
CES1000000001,Mining and logging,1986,11,772.0
CES1000000001,Mining and logging,1986,12,766.0
CES1000000001,Mining and logging,1987,1,760.0
CES1000000001,Mining and logging,1987,2,759.0
CES1000000001,Mining and logging,1987,3,761.0
CES1000000001,Mining and logging,1987,4,764.0
CES1000000001,Mining and logging,1987,5,768.0
CES1000000001,Mining and logging,1987,6,767.0
CES1000000001,Mining and logging,1987,7,770.0
CES1000000001,Mining and logging,1987,8,774.0
CES1000000001,Mining and logging,1987,9,779.0
CES1000000001,Mining and logging,1987,10,784.0
CES1000000001,Mining and logging,1987,11,784.0
CES1000000001,Mining and logging,1987,12,783.0
CES1000000001,Mining and logging,1988,1,784.0
CES1000000001,Mining and logging,1988,2,784.0
CES1000000001,Mining and logging,1988,3,779.0
CES1000000001,Mining and logging,1988,4,779.0
CES1000000001,Mining and logging,1988,5,776.0
CES1000000001,Mining and logging,1988,6,774.0
CES1000000001,Mining and logging,1988,7,770.0
CES1000000001,Mining and logging,1988,8,767.0
CES1000000001,Mining and logging,1988,9,758.0
CES1000000001,Mining and logging,1988,10,759.0
CES1000000001,Mining and logging,1988,11,754.0
CES1000000001,Mining and logging,1988,12,752.0
CES1000000001,Mining and logging,1989,1,751.0
CES1000000001,Mining and logging,1989,2,747.0
CES1000000001,Mining and logging,1989,3,749.0
CES1000000001,Mining and logging,1989,4,750.0
CES1000000001,Mining and logging,1989,5,750.0
CES1000000001,Mining and logging,1989,6,741.0
CES1000000001,Mining and logging,1989,7,730.0
CES1000000001,Mining and logging,1989,8,754.0
CES1000000001,Mining and logging,1989,9,755.0
CES1000000001,Mining and logging,1989,10,755.0
CES1000000001,Mining and logging,1989,11,759.0
CES1000000001,Mining and logging,1989,12,759.0
CES1000000001,Mining and logging,1990,1,762.0
CES1000000001,Mining and logging,1990,2,760.0
CES1000000001,Mining and logging,1990,3,761.0
CES1000000001,Mining and logging,1990,4,766.0
CES1000000001,Mining and logging,1990,5,770.0
CES1000000001,Mining and logging,1990,6,771.0
CES1000000001,Mining and logging,1990,7,769.0
CES1000000001,Mining and logging,1990,8,765.0
CES1000000001,Mining and logging,1990,9,766.0
CES1000000001,Mining and logging,1990,10,763.0
CES1000000001,Mining and logging,1990,11,761.0
CES1000000001,Mining and logging,1990,12,760.0
CES1000000001,Mining and logging,1991,1,759.0
CES1000000001,Mining and logging,1991,2,759.0
CES1000000001,Mining and logging,1991,3,756.0
CES1000000001,Mining and logging,1991,4,752.0
CES1000000001,Mining and logging,1991,5,748.0
CES1000000001,Mining and logging,1991,6,746.0
CES1000000001,Mining and logging,1991,7,741.0
CES1000000001,Mining and logging,1991,8,735.0
CES1000000001,Mining and logging,1991,9,729.0
CES1000000001,Mining and logging,1991,10,722.0
CES1000000001,Mining and logging,1991,11,715.0
CES1000000001,Mining and logging,1991,12,710.0
CES1000000001,Mining and logging,1992,1,707.0
CES1000000001,Mining and logging,1992,2,701.0
CES1000000001,Mining and logging,1992,3,700.0
CES1000000001,Mining and logging,1992,4,698.0
CES1000000001,Mining and logging,1992,5,695.0
CES1000000001,Mining and logging,1992,6,688.0
CES1000000001,Mining and logging,1992,7,685.0
CES1000000001,Mining and logging,1992,8,681.0
CES1000000001,Mining and logging,1992,9,675.0
CES1000000001,Mining and logging,1992,10,678.0
CES1000000001,Mining and logging,1992,11,677.0
CES1000000001,Mining and logging,1992,12,676.0
CES1000000001,Mining and logging,1993,1,677.0
CES1000000001,Mining and logging,1993,2,670.0
CES1000000001,Mining and logging,1993,3,671.0
CES1000000001,Mining and logging,1993,4,669.0
CES1000000001,Mining and logging,1993,5,671.0
CES1000000001,Mining and logging,1993,6,664.0
CES1000000001,Mining and logging,1993,7,661.0
CES1000000001,Mining and logging,1993,8,656.0
CES1000000001,Mining and logging,1993,9,660.0
CES1000000001,Mining and logging,1993,10,659.0
CES1000000001,Mining and logging,1993,11,659.0
CES1000000001,Mining and logging,1993,12,673.0
CES1000000001,Mining and logging,1994,1,670.0
CES1000000001,Mining and logging,1994,2,666.0
CES1000000001,Mining and logging,1994,3,663.0
CES1000000001,Mining and logging,1994,4,661.0
CES1000000001,Mining and logging,1994,5,658.0
CES1000000001,Mining and logging,1994,6,658.0
CES1000000001,Mining and logging,1994,7,657.0
CES1000000001,Mining and logging,1994,8,656.0
CES1000000001,Mining and logging,1994,9,658.0
CES1000000001,Mining and logging,1994,10,653.0
CES1000000001,Mining and logging,1994,11,653.0
CES1000000001,Mining and logging,1994,12,652.0
CES1000000001,Mining and logging,1995,1,651.0
CES1000000001,Mining and logging,1995,2,647.0
CES1000000001,Mining and logging,1995,3,646.0
CES1000000001,Mining and logging,1995,4,644.0
CES1000000001,Mining and logging,1995,5,641.0
CES1000000001,Mining and logging,1995,6,640.0
CES1000000001,Mining and logging,1995,7,639.0
CES1000000001,Mining and logging,1995,8,638.0
CES1000000001,Mining and logging,1995,9,637.0
CES1000000001,Mining and logging,1995,10,637.0
CES1000000001,Mining and logging,1995,11,634.0
CES1000000001,Mining and logging,1995,12,635.0
CES1000000001,Mining and logging,1996,1,633.0
CES1000000001,Mining and logging,1996,2,636.0
CES1000000001,Mining and logging,1996,3,637.0
CES1000000001,Mining and logging,1996,4,638.0
CES1000000001,Mining and logging,1996,5,638.0
CES1000000001,Mining and logging,1996,6,639.0
CES1000000001,Mining and logging,1996,7,638.0
CES1000000001,Mining and logging,1996,8,637.0
CES1000000001,Mining and logging,1996,9,635.0
CES1000000001,Mining and logging,1996,10,635.0
CES1000000001,Mining and logging,1996,11,639.0
CES1000000001,Mining and logging,1996,12,640.0
CES1000000001,Mining and logging,1997,1,646.0
CES1000000001,Mining and logging,1997,2,647.0
CES1000000001,Mining and logging,1997,3,648.0
CES1000000001,Mining and logging,1997,4,652.0
CES1000000001,Mining and logging,1997,5,654.0
CES1000000001,Mining and logging,1997,6,654.0
CES1000000001,Mining and logging,1997,7,656.0
CES1000000001,Mining and logging,1997,8,654.0
CES1000000001,Mining and logging,1997,9,657.0
CES1000000001,Mining and logging,1997,10,658.0
CES1000000001,Mining and logging,1997,11,656.0
CES1000000001,Mining and logging,1997,12,659.0
CES1000000001,Mining and logging,1998,1,659.0
CES1000000001,Mining and logging,1998,2,658.0
CES1000000001,Mining and logging,1998,3,657.0
CES1000000001,Mining and logging,1998,4,654.0
CES1000000001,Mining and logging,1998,5,651.0
CES1000000001,Mining and logging,1998,6,648.0
CES1000000001,Mining and logging,1998,7,643.0
CES1000000001,Mining and logging,1998,8,642.0
CES1000000001,Mining and logging,1998,9,637.0
CES1000000001,Mining and logging,1998,10,632.0
CES1000000001,Mining and logging,1998,11,628.0
CES1000000001,Mining and logging,1998,12,627.0
CES1000000001,Mining and logging,1999,1,617.0
CES1000000001,Mining and logging,1999,2,610.0
CES1000000001,Mining and logging,1999,3,608.0
CES1000000001,Mining and logging,1999,4,602.0
CES1000000001,Mining and logging,1999,5,596.0
CES1000000001,Mining and logging,1999,6,592.0
CES1000000001,Mining and logging,1999,7,594.0
CES1000000001,Mining and logging,1999,8,594.0
CES1000000001,Mining and logging,1999,9,591.0
CES1000000001,Mining and logging,1999,10,592.0
CES1000000001,Mining and logging,1999,11,592.0
CES1000000001,Mining and logging,1999,12,593.0
CES1000000001,Mining and logging,2000,1,593.0
CES1000000001,Mining and logging,2000,2,594.0
CES1000000001,Mining and logging,2000,3,593.0
CES1000000001,Mining and logging,2000,4,596.0
CES1000000001,Mining and logging,2000,5,598.0
CES1000000001,Mining and logging,2000,6,597.0
CES1000000001,Mining and logging,2000,7,601.0
CES1000000001,Mining and logging,2000,8,600.0
CES1000000001,Mining and logging,2000,9,605.0
CES1000000001,Mining and logging,2000,10,607.0
CES1000000001,Mining and logging,2000,11,605.0
CES1000000001,Mining and logging,2000,12,601.0
CES1000000001,Mining and logging,2001,1,606.0
CES1000000001,Mining and logging,2001,2,607.0
CES1000000001,Mining and logging,2001,3,610.0
CES1000000001,Mining and logging,2001,4,609.0
CES1000000001,Mining and logging,2001,5,609.0
CES1000000001,Mining and logging,2001,6,610.0
CES1000000001,Mining and logging,2001,7,610.0
CES1000000001,Mining and logging,2001,8,608.0
CES1000000001,Mining and logging,2001,9,606.0
CES1000000001,Mining and logging,2001,10,602.0
CES1000000001,Mining and logging,2001,11,600.0
CES1000000001,Mining and logging,2001,12,597.0
CES1000000001,Mining and logging,2002,1,600.0
CES1000000001,Mining and logging,2002,2,596.0
CES1000000001,Mining and logging,2002,3,589.0
CES1000000001,Mining and logging,2002,4,587.0
CES1000000001,Mining and logging,2002,5,584.0
CES1000000001,Mining and logging,2002,6,579.0
CES1000000001,Mining and logging,2002,7,577.0
CES1000000001,Mining and logging,2002,8,576.0
CES1000000001,Mining and logging,2002,9,575.0
CES1000000001,Mining and logging,2002,10,575.0
CES1000000001,Mining and logging,2002,11,577.0
CES1000000001,Mining and logging,2002,12,577.0
CES1000000001,Mining and logging,2003,1,575.0
CES1000000001,Mining and logging,2003,2,575.0
CES1000000001,Mining and logging,2003,3,570.0
CES1000000001,Mining and logging,2003,4,566.0
CES1000000001,Mining and logging,2003,5,570.0
CES1000000001,Mining and logging,2003,6,572.0
CES1000000001,Mining and logging,2003,7,571.0
CES1000000001,Mining and logging,2003,8,570.0
CES1000000001,Mining and logging,2003,9,570.0
CES1000000001,Mining and logging,2003,10,574.0
CES1000000001,Mining and logging,2003,11,576.0
CES1000000001,Mining and logging,2003,12,575.0
CES1000000001,Mining and logging,2004,1,575.0
CES1000000001,Mining and logging,2004,2,576.0
CES1000000001,Mining and logging,2004,3,584.0
CES1000000001,Mining and logging,2004,4,586.0
CES1000000001,Mining and logging,2004,5,591.0
CES1000000001,Mining and logging,2004,6,591.0
CES1000000001,Mining and logging,2004,7,594.0
CES1000000001,Mining and logging,2004,8,595.0
CES1000000001,Mining and logging,2004,9,597.0
CES1000000001,Mining and logging,2004,10,595.0
CES1000000001,Mining and logging,2004,11,599.0
CES1000000001,Mining and logging,2004,12,602.0
CES1000000001,Mining and logging,2005,1,607.0
CES1000000001,Mining and logging,2005,2,610.0
CES1000000001,Mining and logging,2005,3,616.0
CES1000000001,Mining and logging,2005,4,620.0
CES1000000001,Mining and logging,2005,5,621.0
CES1000000001,Mining and logging,2005,6,624.0
CES1000000001,Mining and logging,2005,7,626.0
CES1000000001,Mining and logging,2005,8,630.0
CES1000000001,Mining and logging,2005,9,635.0
CES1000000001,Mining and logging,2005,10,641.0
CES1000000001,Mining and logging,2005,11,647.0
CES1000000001,Mining and logging,2005,12,651.0
CES1000000001,Mining and logging,2006,1,656.0
CES1000000001,Mining and logging,2006,2,661.0
CES1000000001,Mining and logging,2006,3,668.0
CES1000000001,Mining and logging,2006,4,678.0
CES1000000001,Mining and logging,2006,5,681.0
CES1000000001,Mining and logging,2006,6,685.0
CES1000000001,Mining and logging,2006,7,690.0
CES1000000001,Mining and logging,2006,8,692.0
CES1000000001,Mining and logging,2006,9,695.0
CES1000000001,Mining and logging,2006,10,699.0
CES1000000001,Mining and logging,2006,11,700.0
CES1000000001,Mining and logging,2006,12,704.0
CES1000000001,Mining and logging,2007,1,705.0
CES1000000001,Mining and logging,2007,2,710.0
CES1000000001,Mining and logging,2007,3,714.0
CES1000000001,Mining and logging,2007,4,720.0
CES1000000001,Mining and logging,2007,5,721.0
CES1000000001,Mining and logging,2007,6,725.0
CES1000000001,Mining and logging,2007,7,728.0
CES1000000001,Mining and logging,2007,8,728.0
CES1000000001,Mining and logging,2007,9,728.0
CES1000000001,Mining and logging,2007,10,729.0
CES1000000001,Mining and logging,2007,11,734.0
CES1000000001,Mining and logging,2007,12,739.0
CES1000000001,Mining and logging,2008,1,746.0
CES1000000001,Mining and logging,2008,2,747.0
CES1000000001,Mining and logging,2008,3,754.0
CES1000000001,Mining and logging,2008,4,755.0
CES1000000001,Mining and logging,2008,5,764.0
CES1000000001,Mining and logging,2008,6,768.0
CES1000000001,Mining and logging,2008,7,770.0
CES1000000001,Mining and logging,2008,8,780.0
CES1000000001,Mining and logging,2008,9,784.0
CES1000000001,Mining and logging,2008,10,781.0
CES1000000001,Mining and logging,2008,11,776.0
CES1000000001,Mining and logging,2008,12,770.0
CES1000000001,Mining and logging,2009,1,760.0
CES1000000001,Mining and logging,2009,2,748.0
CES1000000001,Mining and logging,2009,3,727.0
CES1000000001,Mining and logging,2009,4,710.0
CES1000000001,Mining and logging,2009,5,694.0
CES1000000001,Mining and logging,2009,6,686.0
CES1000000001,Mining and logging,2009,7,678.0
